Processes,Size,Latency
80,2048,7.2
80,4096,14.25
80,8192,28.59
80,16384,69.77
80,32768,171.01
80,65536,371.86
80,131072,768.42
80,262144,1831.95
80,524288,3872.62
80,1048576,7611.12
82,2,4.45
82,4,4.52
82,8,4.62
82,16,4.49
82,32,4.81
82,64,4.54
82,128,4.91
82,256,5.05
82,512,5.0
82,1024,5.25
82,2048,7.35
82,4096,14.67
82,8192,29.23
82,16384,70.63
82,32768,171.64
82,65536,370.62
82,131072,820.74
82,262144,1896.98
82,524288,3984.66
82,1048576,7812.62
84,2,4.63
84,4,4.71
84,8,4.76
84,16,5.04
84,32,4.74
84,64,4.8
84,128,5.0
84,256,5.64
84,512,5.12
84,1024,5.42
84,2048,7.56
84,4096,14.72
84,8192,30.65
84,16384,72.94
84,32768,171.17
84,65536,439.12
84,131072,861.16
84,262144,1981.74
84,524288,4089.15
84,1048576,8011.25
86,2,5.07
86,4,4.92
86,8,5.18
86,16,5.75
86,32,5.2
86,64,5.05
86,128,5.3
86,256,5.68
86,512,5.55
86,1024,5.7
86,2048,7.88
86,4096,14.99
86,8192,30.61
86,16384,73.81
86,32768,183.67
86,65536,465.98
86,131072,879.97
86,262144,2036.47
86,524288,4194.44
86,1048576,8213.64
88,2,5.01
88,4,5.04
88,8,5.22
88,16,5.93
88,32,5.14
88,64,5.13
88,128,5.5
88,256,5.59
88,512,5.71
88,1024,5.73
88,2048,7.95
88,4096,15.39
88,8192,31.14
88,16384,74.46
88,32768,203.01
88,65536,484.72
88,131072,881.71
88,262144,2113.59
88,524288,4403.77
88,1048576,8444.35
90,2,5.69
90,4,5.01
90,8,5.29
90,16,5.47
90,32,5.75
90,64,6.04
90,128,6.51
90,256,6.79
90,512,5.29
90,1024,5.47
90,2048,8.03
90,4096,16.15
90,8192,31.86
90,16384,91.1
90,32768,208.46
90,65536,503.65
90,131072,922.82
90,262144,2180.71
90,524288,4391.71
90,1048576,8587.59
92,2,5.56
92,4,5.96
92,8,5.58
92,16,5.42
92,32,5.47
92,64,5.49
92,128,6.15
92,256,5.92
92,512,6.04
92,1024,6.26
92,2048,8.64
92,4096,16.52
92,8192,33.04
92,16384,81.37
92,32768,222.42
92,65536,533.95
92,131072,961.92
92,262144,2229.62
92,524288,4464.16
92,1048576,8758.64
94,2,5.71
94,4,5.58
94,8,5.99
94,16,5.79
94,32,5.77
94,64,6.06
94,128,6.09
94,256,6.27
94,512,6.41
94,1024,6.61
94,2048,9.15
94,4096,16.74
94,8192,33.54
94,16384,82.37
94,32768,227.56
94,65536,531.39
94,131072,973.6
94,262144,2292.59
94,524288,4566.66
94,1048576,8933.62
96,2,6.3
96,4,5.58
96,8,5.62
96,16,5.68
96,32,5.7
96,64,7.01
96,128,5.79
96,256,6.05
96,512,6.14
96,1024,6.33
96,2048,8.61
96,4096,16.64
96,8192,33.98
96,16384,85.76
96,32768,212.98
96,65536,564.68
96,131072,1000.2
96,262144,2359.83
96,524288,4686.6
96,1048576,9170.63
98,2,5.75
98,4,5.84
98,8,5.96
98,16,5.78
98,32,6.04
98,64,6.03
98,128,6.1
98,256,6.53
98,512,6.39
98,1024,6.7
98,2048,8.92
98,4096,17.42
98,8192,34.7
98,16384,91.17
98,32768,212.78
98,65536,527.1
98,131072,1036.5
98,262144,2432.66
98,524288,4787.1
98,1048576,9366.36
100,2,6.18
100,4,6.13
100,8,6.42
100,16,6.19
100,32,6.36
100,64,6.45
100,128,6.47
100,256,6.65
100,512,6.82
100,1024,6.92
100,2048,9.28
100,4096,17.62
100,8192,36.27
100,16384,98.87
100,32768,235.77
100,65536,535.31
100,131072,1058.51
100,262144,2486.2
100,524288,4865.21
100,1048576,9554.16
102,2,6.52
102,4,6.6
102,8,6.58
102,16,7.03
